,Date,Open,High,Low,Volume,News Sentiment
337,2009-12-09,10282.849609,10342.269531,10235.629883,188610000,-0.17791849374771118
338,2009-12-10,10336.0,10444.599609,10335.769531,195910000,-0.1691233366727829
339,2009-12-11,10403.410156,10484.049805,10400.080078,179970000,-0.15876860916614532
340,2009-12-14,10471.280273,10514.660156,10471.280273,154360000,-0.14610299468040466
341,2009-12-15,10499.30957,10499.30957,10426.69043,187560000,-0.15508247911930084
342,2009-12-16,10449.80957,10509.969727,10427.589844,208310000,-0.12380644679069519
343,2009-12-17,10439.990234,10440.05957,10307.959961,198860000,-0.11589911580085754
344,2009-12-18,10309.389648,10372.349609,10263.900391,480080000,-0.12393653392791748
345,2009-12-21,10330.099609,10458.049805,10329.799805,164470000,-0.13012759387493134
346,2009-12-22,10414.669922,10479.820313,10414.589844,135080000,-0.13310742378234863
347,2009-12-23,10464.320313,10492.05957,10437.799805,112460000,-0.1120779737830162
348,2009-12-24,10467.120117,10522.05957,10461.679688,52670000,-0.09862566739320755
349,2009-12-28,10517.910156,10551.610352,10506.339844,102010000,-0.048821575939655304
350,2009-12-29,10547.830078,10580.330078,10544.280273,92890000,-0.0393524095416069
351,2009-12-30,10544.360352,10550.700195,10505.660156,110160000,-0.03414298966526985
352,2009-12-31,10548.509766,10555.009766,10423.129883,137940000,-0.04305802658200264
353,2010-01-04,10430.69043,10604.969727,10430.69043,179780000,-0.07354961335659027
354,2010-01-05,10584.55957,10584.55957,10522.519531,188540000,-0.04942232370376587
355,2010-01-06,10564.719727,10594.990234,10546.549805,186040000,-0.0328078418970108
356,2010-01-07,10571.110352,10612.370117,10505.209961,217390000,-0.036449600011110306
357,2010-01-08,10606.400391,10619.400391,10554.330078,172710000,-0.05471261218190193
358,2010-01-11,10620.30957,10676.230469,10591.589844,182050000,-0.0410124696791172
359,2010-01-12,10662.860352,10663.080078,10568.839844,256050000,-0.05659058690071106
360,2010-01-13,10628.089844,10709.259766,10614.490234,202810000,-0.06303247809410095
361,2010-01-14,10680.160156,10723.769531,10666.860352,201320000,-0.10773621499538422
362,2010-01-15,10706.990234,10709.94043,10561.05957,362930000,-0.11574671417474747
363,2010-01-19,10608.370117,10729.889648,10591.969727,192150000,-0.10524032264947891
364,2010-01-20,10719.69043,10719.919922,10517.299805,203270000,-0.10776399821043015
365,2010-01-21,10603.910156,10614.94043,10374.69043,304290000,-0.10031788051128387
366,2010-01-22,10389.580078,10389.580078,10157.639648,323620000,-0.1220923438668251
367,2010-01-25,10175.099609,10256.870117,10171.769531,215330000,-0.1657891720533371
368,2010-01-26,10195.349609,10285.129883,10155.599609,217300000,-0.14846567809581757
369,2010-01-27,10194.290039,10255.05957,10104.360352,262170000,-0.13533416390419006
370,2010-01-28,10236.919922,10258.830078,10055.080078,240050000,-0.14969561994075775
371,2010-01-29,10122.040039,10239.339844,10043.75,316900000,-0.1390824168920517
372,2010-02-01,10068.990234,10190.889648,10068.910156,198430000,-0.11036983877420425
373,2010-02-02,10186.129883,10314.839844,10173.589844,237140000,-0.09766124188899994
374,2010-02-03,10291.730469,10307.200195,10231.929688,198940000,-0.09127310663461685
375,2010-02-04,10273.120117,10273.120117,9998.030273,304240000,-0.08674688637256622
376,2010-02-05,10003.69043,10031.959961,9835.089844,308320000,-0.13273011147975922
377,2010-02-08,10005.429688,10028.55957,9904.089844,216270000,-0.18740810453891754
378,2010-02-09,9910.280273,10139.429688,9910.05957,236210000,-0.1979742795228958
379,2010-02-10,10055.459961,10085.540039,9962.959961,178600000,-0.2037142813205719
380,2010-02-11,10037.849609,10161.570313,9976.709961,194470000,-0.2067912220954895
381,2010-02-12,10137.230469,10137.389648,9983.820313,296510000,-0.21303918957710266
382,2010-02-16,10100.80957,10279.540039,10100.80957,234900000,-0.23821227252483368
383,2010-02-17,10261.480469,10320.129883,10261.480469,193270000,-0.2178095281124115
384,2010-02-18,10309.389648,10406.580078,10294.509766,185310000,-0.21258296072483063
385,2010-02-19,10387.769531,10438.549805,10339.169922,241750000,-0.21626141667366028
386,2010-02-22,10402.429688,10433.639648,10368.950195,158440000,-0.18280957639217377
387,2010-02-23,10383.160156,10411.120117,10267.830078,190740000,-0.16153542697429657
388,2010-02-24,10284.0,10393.509766,10283.929688,181450000,-0.12876829504966736
389,2010-02-25,10366.599609,10366.679688,10185.830078,242550000,-0.14036650955677032
390,2010-02-26,10321.410156,10353.450195,10272.290039,282120000,-0.1934199035167694
391,2010-03-01,10326.099609,10413.990234,10326.099609,173750000,-0.1614113748073578
392,2010-03-02,10404.160156,10456.919922,10389.429688,217180000,-0.14644791185855865
393,2010-03-03,10406.280273,10469.540039,10376.580078,183290000,-0.1440117210149765
394,2010-03-04,10396.530273,10452.379883,10390.860352,165740000,-0.14762860536575317
395,2010-03-05,10445.129883,10571.94043,10445.049805,184270000,-0.15410925447940826
396,2010-03-08,10563.780273,10587.740234,10542.389648,171780000,-0.1408795416355133
397,2010-03-09,10552.240234,10612.599609,10533.929688,219860000,-0.13315702974796295
398,2010-03-10,10560.129883,10601.790039,10526.519531,186570000,-0.14646844565868378
399,2010-03-11,10560.980469,10611.839844,10507.169922,150000000,-0.15627042949199677
400,2010-03-12,10611.769531,10644.950195,10594.839844,166140000,-0.14225490391254425
401,2010-03-15,10623.410156,10644.19043,10570.509766,160570000,-0.08695198595523834
402,2010-03-16,10642.530273,10693.990234,10621.900391,227410000,-0.10541922599077225
403,2010-03-17,10686.360352,10767.980469,10686.360352,194190000,-0.11437217146158218
404,2010-03-18,10733.44043,10784.0,10728.150391,153280000,-0.12331840395927429
405,2010-03-19,10780.0,10819.900391,10694.219727,434190000,-0.12183257192373276
406,2010-03-22,10741.0,10809.849609,10695.129883,157200000,-0.15445932745933533
407,2010-03-23,10787.179688,10893.889648,10784.759766,189140000,-0.13387635350227356
408,2010-03-24,10887.620117,10887.839844,10825.419922,195570000,-0.12351604551076889
409,2010-03-25,10837.509766,10955.480469,10834.19043,200330000,-0.14001698791980743
410,2010-03-26,10841.290039,10909.379883,10816.429688,175490000,-0.15464891493320465
411,2010-03-29,10849.230469,10916.639648,10849.230469,136710000,-0.11807174980640411
412,2010-03-30,10895.019531,10940.219727,10866.830078,148810000,-0.09538344293832779
413,2010-03-31,10907.339844,10907.419922,10832.830078,197060000,-0.08975577354431152
414,2010-04-01,10857.30957,10956.389648,10857.30957,159520000,-0.07649706304073334
415,2010-04-05,10927.450195,10988.05957,10923.969727,139480000,-0.07978630810976028
416,2010-04-06,10972.490234,10987.379883,10927.519531,159960000,-0.10376639664173126
417,2010-04-07,10961.950195,10962.660156,10845.450195,187000000,-0.08610279113054276
418,2010-04-08,10896.990234,10949.360352,10844.089844,158930000,-0.1144421398639679
419,2010-04-09,10926.919922,11000.980469,10926.919922,150660000,-0.12745657563209534
420,2010-04-12,10996.75,11029.769531,10992.209961,153960000,-0.10846152156591415
421,2010-04-13,11006.719727,11038.919922,10947.769531,183950000,-0.1349937915802002
422,2010-04-14,11020.700195,11125.219727,11020.629883,223920000,-0.13881738483905792
423,2010-04-15,11122.959961,11154.549805,11096.200195,203720000,-0.10761533677577972
424,2010-04-16,11143.660156,11153.790039,10973.919922,373950000,-0.12226635962724686
425,2010-04-19,11018.360352,11095.299805,10977.849609,214850000,-0.13518516719341278
426,2010-04-20,11093.110352,11146.080078,11081.469727,175170000,-0.12831544876098633
427,2010-04-21,11116.910156,11153.719727,11071.339844,188880000,-0.1478864699602127
428,2010-04-22,11119.780273,11149.860352,11016.400391,214700000,-0.1549096256494522
429,2010-04-23,11132.179688,11205.639648,11105.650391,207380000,-0.17199121415615082
430,2010-04-26,11205.110352,11258.009766,11187.650391,191920000,-0.15767453610897064
431,2010-04-27,11203.669922,11218.860352,10973.169922,263400000,-0.18304035067558289
432,2010-04-28,10988.870117,11078.519531,10965.379883,236760000,-0.18621206283569336
433,2010-04-29,11045.639648,11197.320313,11041.639648,194310000,-0.18359196186065674
434,2010-04-30,11168.230469,11197.929688,10999.69043,255130000,-0.19199638068675995
435,2010-05-03,11009.599609,11177.669922,11009.599609,178080000,-0.17071765661239624
436,2010-05-04,11149.480469,11149.480469,10869.25,242100000,-0.15715953707695007
437,2010-05-05,10918.400391,10946.790039,10814.839844,218830000,-0.18141701817512512
438,2010-05-06,10868.120117,10879.759766,9869.620117,459890000,-0.22286705672740936
439,2010-05-07,10519.419922,10579.120117,10241.230469,428730000,-0.2644957900047302
440,2010-05-10,10386.179688,10835.169922,10386.030273,313350000,-0.2902606427669525
441,2010-05-11,10780.0,10874.540039,10685.379883,223950000,-0.3222580850124359
442,2010-05-12,10742.150391,10909.080078,10742.150391,196630000,-0.3169376850128174
443,2010-05-13,10896.610352,10920.269531,10771.69043,201480000,-0.32019492983818054
444,2010-05-14,10780.679688,10780.75,10537.25,256500000,-0.3175901770591736
445,2010-05-17,10616.980469,10660.969727,10436.05957,221910000,-0.29635584354400635
446,2010-05-18,10625.450195,10718.860352,10482.200195,246370000,-0.28677237033843994
447,2010-05-19,10505.700195,10522.519531,10324.660156,266340000,-0.2623063027858734
448,2010-05-20,10440.209961,10440.209961,10065.360352,360350000,-0.262859582901001
449,2010-05-21,10063.929688,10198.530273,9918.820313,438220000,-0.2976018190383911
450,2010-05-24,10193.459961,10196.410156,10052.669922,211430000,-0.2508259117603302
451,2010-05-25,10061.429688,10061.660156,9774.480469,316960000,-0.2596963047981262
452,2010-05-26,10045.110352,10179.030273,9952.679688,316080000,-0.2604600787162781
453,2010-05-27,9971.730469,10264.200195,9971.730469,264770000,-0.2527739703655243
454,2010-05-28,10258.0,10258.0,10095.900391,243720000,-0.2454790472984314
455,2010-06-01,10133.94043,10218.330078,10013.900391,221900000,-0.2999702990055084
456,2010-06-02,10025.610352,10254.219727,10025.610352,200850000,-0.2827235460281372
457,2010-06-03,10250.669922,10315.209961,10175.019531,176870000,-0.284042626619339
458,2010-06-04,10249.610352,10249.69043,9889.879883,256600000,-0.2808467149734497
459,2010-06-07,9931.75,9982.379883,9810.299805,222940000,-0.27412131428718567
460,2010-06-08,9812.94043,9953.660156,9757.549805,259680000,-0.30958473682403564
461,2010-06-09,9941.570313,10065.139648,9867.730469,222680000,-0.32649677991867065
462,2010-06-10,9901.669922,10185.830078,9901.669922,221730000,-0.32498303055763245
463,2010-06-11,10166.780273,10215.980469,10082.709961,187890000,-0.31790691614151
464,2010-06-14,10211.830078,10328.669922,10186.209961,177920000,-0.27251753211021423
465,2010-06-15,10192.400391,10408.320313,10192.400391,203170000,-0.24819935858249664
466,2010-06-16,10404.240234,10429.030273,10332.599609,165700000,-0.2594374418258667
467,2010-06-17,10409.980469,10441.200195,10319.219727,181070000,-0.2939436435699463
468,2010-06-18,10435.0,10483.44043,10424.490234,338010000,-0.30682462453842163
469,2010-06-21,10452.459961,10594.160156,10395.549805,165190000,-0.2691619396209717
470,2010-06-22,10441.950195,10493.570313,10283.400391,175750000,-0.2548656761646271
471,2010-06-23,10293.299805,10368.040039,10227.240234,195100000,-0.26239660382270813
472,2010-06-24,10297.080078,10298.05957,10128.849609,244440000,-0.2480422556400299
473,2010-06-25,10153.480469,10202.910156,10081.080078,434500000,-0.2686716914176941
474,2010-06-28,10143.049805,10201.929688,10101.410156,164100000,-0.25905245542526245
475,2010-06-29,10135.719727,10135.799805,9811.919922,290500000,-0.27240216732025146
476,2010-06-30,9868.339844,9908.919922,9753.839844,235090000,-0.3000792860984802
477,2010-07-01,9773.269531,9795.480469,9621.889648,262820000,-0.31661930680274963
478,2010-07-02,9732.530273,9770.870117,9614.320313,199570000,-0.31661951541900635
479,2010-07-06,9686.480469,9858.129883,9659.009766,261020000,-0.29548802971839905
480,2010-07-07,9743.620117,10026.599609,9736.700195,219560000,-0.27481526136398315
481,2010-07-08,10019.259766,10139.860352,10019.259766,192210000,-0.25105521082878113
482,2010-07-09,10138.990234,10201.769531,10118.410156,134810000,-0.2716226577758789
483,2010-07-12,10199.240234,10220.280273,10146.490234,131490000,-0.2503816485404968
484,2010-07-13,10217.549805,10407.820313,10217.549805,179040000,-0.2660655975341797
485,2010-07-14,10370.959961,10400.099609,10303.0,208530000,-0.2527313530445099
486,2010-07-15,10367.099609,10379.740234,10240.480469,210000000,-0.24966536462306976
487,2010-07-16,10356.200195,10356.200195,10079.580078,335060000,-0.26092806458473206
488,2010-07-19,10098.120117,10187.280273,10073.679688,176970000,-0.2596752941608429
489,2010-07-20,10151.480469,10236.400391,10007.759766,194410000,-0.25576454401016235
490,2010-07-21,10226.019531,10265.540039,10065.5,203900000,-0.26922667026519775
491,2010-07-22,10121.80957,10363.240234,10121.80957,202220000,-0.27009207010269165
492,2010-07-23,10321.160156,10441.950195,10287.480469,200000000,-0.2510021924972534
493,2010-07-26,10424.169922,10526.790039,10414.400391,178820000,-0.2603119909763336
494,2010-07-27,10525.280273,10578.330078,10494.860352,180550000,-0.25420644879341125
495,2010-07-28,10537.009766,10548.519531,10463.219727,162070000,-0.23122748732566833
496,2010-07-29,10498.94043,10584.990234,10387.389648,202110000,-0.22844748198986053
497,2010-07-30,10465.19043,10507.19043,10347.5,208160000,-0.23860624432563782
498,2010-08-02,10468.820313,10692.200195,10468.589844,167640000,-0.20127156376838684
499,2010-08-03,10673.919922,10676.950195,10600.959961,164880000,-0.1855114847421646
500,2010-08-04,10630.200195,10702.990234,10627.530273,173360000,-0.17779205739498138
501,2010-08-05,10679.669922,10679.75,10612.849609,139610000,-0.1563102751970291
502,2010-08-06,10668.549805,10668.700195,10515.370117,154870000,-0.16847926378250122
503,2010-08-09,10654.620117,10719.94043,10649.400391,166330000,-0.13124507665634155
504,2010-08-10,10696.629883,10700.709961,10551.620117,203490000,-0.15790438652038574
505,2010-08-11,10631.820313,10631.900391,10367.330078,219330000,-0.15084321796894073
506,2010-08-12,10361.580078,10361.650391,10268.709961,221030000,-0.17967982590198517
507,2010-08-13,10320.330078,10354.919922,10285.44043,151620000,-0.18623679876327515
508,2010-08-16,10303.070313,10333.120117,10209.530273,146040000,-0.17720580101013184
509,2010-08-17,10297.629883,10480.44043,10297.469727,191340000,-0.16983214020729065
510,2010-08-18,10398.589844,10472.299805,10330.019531,168560000,-0.14906109869480133
511,2010-08-19,10411.150391,10411.150391,10216.19043,227740000,-0.11607140302658081
512,2010-08-20,10270.980469,10270.980469,10147.240234,251150000,-0.1391488015651703
513,2010-08-23,10215.509766,10304.700195,10170.290039,173000000,-0.0830523818731308
514,2010-08-24,10173.049805,10173.049805,9991.179688,223680000,-0.08867339789867401
515,2010-08-25,10040.150391,10097.400391,9937.980469,183890000,-0.10191888362169266
516,2010-08-26,10059.900391,10104.709961,9968.099609,176330000,-0.12416983395814896
517,2010-08-27,9982.179688,10159.879883,9936.620117,207760000,-0.16009998321533203
518,2010-08-30,10145.580078,10150.570313,10007.679688,150480000,-0.10946952551603317
519,2010-08-31,10006.419922,10073.379883,9941.839844,255420000,-0.09545791149139404
520,2010-09-01,10016.009766,10279.080078,10016.009766,205710000,-0.11266350001096725
521,2010-09-02,10270.080078,10320.370117,10253.959961,149930000,-0.1371278017759323
522,2010-09-03,10321.919922,10451.150391,10321.839844,168600000,-0.1523921936750412
523,2010-09-07,10446.799805,10446.799805,10332.400391,149040000,-0.12312433123588562
524,2010-09-08,10338.490234,10426.700195,10335.69043,166760000,-0.14078927040100098
525,2010-09-09,10388.139648,10476.620117,10386.629883,163590000,-0.1412264108657837
526,2010-09-10,10415.009766,10471.280273,10403.169922,140320000,-0.14227250218391418
527,2010-09-13,10458.599609,10567.589844,10458.599609,190720000,-0.12578964233398438
528,2010-09-14,10544.730469,10588.320313,10499.700195,192410000,-0.15189462900161743
529,2010-09-15,10526.419922,10587.799805,10480.780273,167420000,-0.14316564798355103
530,2010-09-16,10571.75,10603.69043,10522.480469,170300000,-0.15437975525856018
531,2010-09-17,10595.549805,10650.160156,10567.360352,367230000,-0.1692200005054474
532,2010-09-20,10608.080078,10774.129883,10608.080078,157120000,-0.14551429450511932
533,2010-09-21,10753.389648,10833.389648,10717.740234,186740000,-0.17545698583126068
534,2010-09-22,10761.110352,10805.379883,10708.400391,168590000,-0.18652930855751038
535,2010-09-23,10738.480469,10761.94043,10640.919922,156830000,-0.1805109679698944
536,2010-09-24,10664.389648,10865.780273,10664.30957,179270000,-0.15976294875144958
537,2010-09-27,10860.030273,10873.200195,10809.620117,143910000,-0.127252995967865
538,2010-09-28,10809.169922,10886.209961,10728.639648,167110000,-0.09876351803541183
539,2010-09-29,10857.980469,10869.259766,10798.879883,158830000,-0.10797445476055145
540,2010-09-30,10836.040039,10948.879883,10745.44043,214540000,-0.11825752258300781
541,2010-10-01,10789.719727,10866.540039,10780.639648,161890000,-0.12378399819135666
542,2010-10-04,10828.849609,10853.709961,10711.120117,160370000,-0.11361005157232285
543,2010-10-05,10752.780273,10965.610352,10752.629883,216240000,-0.09341049939393997
544,2010-10-06,10936.790039,10974.160156,10918.570313,163440000,-0.0898289903998375
545,2010-10-07,10968.410156,10998.530273,10892.759766,141920000,-0.08767247945070267
546,2010-10-08,10948.5,11032.169922,10929.280273,152280000,-0.09980885684490204
547,2010-10-11,11006.929688,11030.5,10977.900391,114830000,-0.1373692899942398
548,2010-10-12,11010.790039,11053.209961,10913.839844,155150000,-0.12518277764320374
549,2010-10-13,11022.820313,11155.230469,11022.070313,224920000,-0.12958090007305145
550,2010-10-14,11096.990234,11112.200195,11023.540039,196170000,-0.10649368911981583
551,2010-10-15,11096.009766,11141.19043,11010.679688,319210000,-0.10994935780763626
552,2010-10-18,11062.629883,11159.049805,11054.759766,190290000,-0.08699792623519897
553,2010-10-19,11139.599609,11139.599609,10917.620117,247640000,-0.09051183611154556
554,2010-10-20,10974.519531,11152.879883,10970.889648,220140000,-0.08780740201473236
555,2010-10-21,11105.240234,11213.540039,11066.19043,178060000,-0.09104470163583755
556,2010-10-22,11146.410156,11159.049805,11109.25,104570000,-0.10732795298099518
557,2010-10-25,11133.400391,11247.599609,11132.339844,168110000,-0.0952361673116684
558,2010-10-26,11163.139648,11184.820313,11087.0,159040000,-0.1166345477104187
559,2010-10-27,11168.400391,11168.400391,11020.820313,167080000,-0.12655816972255707
560,2010-10-28,11127.339844,11179.339844,11052.599609,156250000,-0.12317962199449539
561,2010-10-29,11120.450195,11131.009766,11075.799805,189650000,-0.14017784595489502
562,2010-11-01,11120.299805,11244.269531,11062.330078,150130000,-0.09253019839525223
563,2010-11-02,11125.219727,11219.519531,11125.219727,150390000,-0.08999434113502502
564,2010-11-03,11184.879883,11226.639648,11097.370117,177580000,-0.10281390696763992
565,2010-11-04,11216.650391,11440.370117,11216.650391,234680000,-0.0977054312825203
566,2010-11-05,11435.219727,11451.530273,11393.519531,211670000,-0.09253294765949249
567,2010-11-08,11439.540039,11439.610352,11362.530273,143990000,-0.0729430541396141
568,2010-11-09,11403.589844,11421.139648,11303.19043,161910000,-0.061673179268836975
569,2010-11-10,11342.80957,11366.160156,11255.019531,164170000,-0.04519348219037056
570,2010-11-11,11326.69043,11326.769531,11231.219727,296660000,-0.05448010936379433
571,2010-11-12,11281.280273,11283.700195,11143.839844,217650000,-0.09550923854112625
572,2010-11-15,11194.019531,11280.900391,11189.099609,155660000,-0.08824470639228821
573,2010-11-16,11194.700195,11194.700195,10978.929688,254570000,-0.06362966448068619
574,2010-11-17,11017.830078,11042.160156,10990.80957,160250000,-0.06497583538293839
575,2010-11-18,11010.490234,11199.69043,11010.339844,171770000,-0.0698138177394867
576,2010-11-19,11180.769531,11206.169922,11119.240234,219400000,-0.0717613473534584
577,2010-11-22,11201.660156,11206.049805,11054.530273,152850000,-0.07445892691612244
578,2010-11-23,11177.599609,11180.169922,10992.169922,192820000,-0.05502286180853844
579,2010-11-24,11037.349609,11195.990234,11037.349609,138280000,-0.06535152345895767
580,2010-11-26,11183.5,11183.5,11067.169922,68400000,-0.06255204975605011
581,2010-11-29,11083.75,11083.820313,10929.280273,151530000,-0.0629979819059372
582,2010-11-30,11049.719727,11062.629883,10942.980469,233770000,-0.06910815089941025
583,2010-12-01,11007.230469,11276.099609,11007.230469,202520000,-0.07743315398693085
584,2010-12-02,11255.929688,11373.799805,11255.849609,212090000,-0.06378119438886642
585,2010-12-03,11361.879883,11388.870117,11318.820313,149440000,-0.05545699596405029
586,2010-12-06,11381.330078,11392.080078,11350.269531,122240000,-0.09202707558870316
587,2010-12-07,11363.849609,11450.889648,11354.089844,175720000,-0.09796489775180817
588,2010-12-08,11354.450195,11389.089844,11327.490234,152510000,-0.09009925276041031
589,2010-12-09,11370.44043,11413.349609,11331.5,167970000,-0.08653899282217026
590,2010-12-10,11370.05957,11413.69043,11357.719727,151820000,-0.08767272531986237
591,2010-12-13,11406.160156,11480.030273,11405.330078,151190000,-0.03622830659151077
592,2010-12-14,11429.240234,11514.080078,11428.94043,149860000,-0.05142173171043396
593,2010-12-15,11475.639648,11519.040039,11445.669922,189670000,-0.028988385573029518
594,2010-12-16,11457.929688,11514.839844,11421.299805,163040000,-0.0012597347376868129
595,2010-12-17,11499.019531,11503.179688,11451.0,358300000,-0.014473605901002884
596,2010-12-20,11491.299805,11517.070313,11442.679688,125360000,0.025703497231006622
597,2010-12-21,11478.360352,11549.120117,11478.290039,119420000,0.0512881800532341
598,2010-12-22,11532.169922,11566.990234,11528.080078,122040000,0.002387790707871318
599,2010-12-23,11559.110352,11580.839844,11542.620117,100840000,0.018245641142129898
600,2010-12-27,11572.80957,11573.19043,11518.44043,76820000,0.021300634369254112
601,2010-12-28,11554.799805,11591.129883,11541.139648,114100000,0.05335693061351776
602,2010-12-29,11572.740234,11625.0,11572.660156,77800000,0.04438995569944382
603,2010-12-30,11585.379883,11594.379883,11551.929688,76820000,0.05175771191716194
604,2010-12-31,11569.330078,11597.410156,11530.320313,93330000,0.059167176485061646
605,2011-01-03,11577.429688,11711.469727,11577.349609,203420000,0.08937017619609833
606,2011-01-04,11670.900391,11698.219727,11635.740234,178630000,0.10859499871730804
607,2011-01-05,11688.610352,11742.679688,11652.889648,169990000,0.12130026519298553
608,2011-01-06,11716.929688,11736.740234,11667.459961,193080000,0.1026616171002388
609,2011-01-07,11696.860352,11726.94043,11599.679688,188720000,0.07879912108182907
610,2011-01-10,11672.339844,11677.330078,11573.870117,150340000,0.10210879892110825
611,2011-01-11,11638.509766,11704.120117,11635.480469,157440000,0.10884048789739609
612,2011-01-12,11673.620117,11782.230469,11673.620117,144960000,0.10586434602737427
613,2011-01-13,11753.700195,11757.25,11700.530273,161660000,0.11877752840518951
614,2011-01-14,11732.129883,11794.150391,11698.830078,200770000,0.0794188529253006
615,2011-01-18,11783.820313,11858.780273,11777.990234,203390000,0.06654524058103561
616,2011-01-19,11834.209961,11861.240234,11798.459961,166250000,0.05754205211997032
617,2011-01-20,11823.700195,11845.160156,11744.769531,180800000,0.05046234652400017
618,2011-01-21,11822.950195,11905.480469,11822.799805,249480000,0.058974042534828186
619,2011-01-24,11873.429688,11982.94043,11867.980469,184000000,0.09414485841989517
620,2011-01-25,11980.519531,11985.969727,11898.740234,191950000,0.09780388325452805
621,2011-01-26,11978.849609,12020.519531,11961.830078,168320000,0.0942416787147522
622,2011-01-27,11985.360352,12019.530273,11971.929688,167770000,0.06920572370290756
623,2011-01-28,11990.360352,12012.419922,11803.040039,214170000,0.024587268009781837
624,2011-01-31,11824.389648,11891.929688,11817.879883,206580000,0.018004368990659714
625,2011-02-01,11892.5,12050.75,11892.5,180890000,0.042930323630571365
626,2011-02-02,12038.269531,12057.910156,12018.509766,143440000,0.061363670974969864
627,2011-02-03,12040.679688,12080.540039,11981.049805,143710000,0.04438219964504242
628,2011-02-04,12061.730469,12092.419922,12025.780273,121780000,0.008318123407661915
629,2011-02-07,12092.379883,12188.759766,12092.299805,132960000,0.020136669278144836
630,2011-02-08,12152.700195,12238.790039,12150.049805,126650000,0.03833562880754471
631,2011-02-09,12229.290039,12254.230469,12188.19043,162910000,0.0320235937833786
632,2011-02-10,12239.660156,12239.660156,12156.94043,274440000,-0.017256489023566246
633,2011-02-11,12227.780273,12285.94043,12180.480469,184290000,-0.0141800157725811
634,2011-02-14,12266.830078,12276.209961,12235.910156,146350000,0.009084700606763363
635,2011-02-15,12266.75,12267.660156,12193.269531,142580000,-0.010632134974002838
636,2011-02-16,12219.790039,12303.160156,12219.790039,146270000,-0.007990541867911816
637,2011-02-17,12287.719727,12331.30957,12253.240234,130860000,-0.014363668859004974
638,2011-02-18,12318.669922,12391.290039,12303.230469,230040000,-0.026004042476415634
639,2011-02-22,12389.740234,12389.820313,12176.30957,201860000,-0.016422009095549583
640,2011-02-23,12211.80957,12221.120117,12063.429688,213490000,-0.02045145072042942
641,2011-02-24,12104.55957,12129.620117,11983.169922,190860000,-0.03429189696907997
642,2011-02-25,12060.929688,12151.030273,12060.929688,147540000,-0.05962785705924034
643,2011-02-28,12130.450195,12235.040039,12130.150391,199560000,-0.09601438045501709
644,2011-03-01,12226.490234,12261.379883,12054.990234,183240000,-0.09413044154644012
645,2011-03-02,12057.339844,12115.120117,12018.629883,147270000,-0.08643932640552521
646,2011-03-03,12068.009766,12283.099609,12068.009766,157840000,-0.0861130803823471
647,2011-03-04,12258.879883,12271.370117,12079.509766,166700000,-0.07719624042510986
648,2011-03-07,12171.089844,12243.44043,12041.599609,176200000,-0.05427371710538864
649,2011-03-08,12085.870117,12251.200195,12072.209961,158610000,-0.03056071326136589
650,2011-03-09,12211.160156,12257.820313,12156.599609,128360000,-0.032550934702157974
651,2011-03-10,12211.429688,12211.429688,11974.389648,180660000,-0.015545028261840343
652,2011-03-11,11976.959961,12087.009766,11936.320313,143670000,-0.03637201339006424
653,2011-03-14,12042.129883,12042.129883,11897.30957,163000000,-0.07100431621074677
654,2011-03-15,11988.69043,11988.69043,11696.25,221930000,-0.12494002282619476
655,2011-03-16,11854.200195,11856.700195,11555.480469,254070000,-0.1521260291337967
656,2011-03-17,11614.889648,11800.540039,11614.820313,182260000,-0.179866224527359
657,2011-03-18,11777.230469,11927.089844,11777.230469,355050000,-0.17805737257003784
658,2011-03-21,11860.110352,12078.299805,11860.110352,143390000,-0.18079426884651184
659,2011-03-22,12036.370117,12050.980469,12002.849609,115660000,-0.17204956710338593
660,2011-03-23,12018.400391,12116.139648,11972.610352,133940000,-0.15959106385707855
661,2011-03-24,12087.540039,12191.179688,12087.540039,131610000,-0.1454940140247345
662,2011-03-25,12170.709961,12259.790039,12170.709961,129790000,-0.15158599615097046
663,2011-03-28,12221.19043,12272.919922,12197.879883,123070000,-0.10934516042470932
664,2011-03-29,12194.480469,12285.410156,12173.509766,129030000,-0.10373798757791519
665,2011-03-30,12280.070313,12383.459961,12280.070313,140340000,-0.1246817409992218
666,2011-03-31,12350.759766,12381.679688,12319.009766,186140000,-0.10985293984413147
667,2011-04-01,12321.019531,12419.709961,12321.019531,147600000,-0.10444854199886322
668,2011-04-04,12374.599609,12407.410156,12369.150391,114660000,-0.09241125732660294
669,2011-04-05,12402.080078,12438.139648,12353.339844,142340000,-0.12038043141365051
670,2011-04-06,12386.660156,12450.929688,12386.660156,182350000,-0.12963762879371643
671,2011-04-07,12426.450195,12440.55957,12328.360352,158590000,-0.1315086930990219
672,2011-04-08,12409.870117,12450.360352,12320.719727,122820000,-0.14533860981464386
673,2011-04-11,12380.429688,12444.0,12352.879883,109950000,-0.14387592673301697
674,2011-04-12,12381.19043,12381.19043,12233.0,137260000,-0.16478417813777924
675,2011-04-13,12263.650391,12335.099609,12224.450195,118950000,-0.1678502857685089
676,2011-04-14,12270.240234,12305.580078,12163.860352,140670000,-0.17696447670459747
677,2011-04-15,12285.450195,12369.269531,12272.580078,234710000,-0.19780467450618744
678,2011-04-18,12339.709961,12339.790039,12093.889648,190220000,-0.18288511037826538
